CustomerID,Price,Frequency,Basket_Size,Recency,Amount_Spent_per_Visit,RMF Cluster
15665,2242.01,2,833,168,1121.0,3
15667,301.32,1,240,39,301.32,0
15668,76.32,1,72,217,76.32,1
15669,684.34,4,85,40,171.08,3
15670,173.05,1,91,296,173.05,1
15671,2657.13,7,242,18,379.59,2
15673,2881.02,4,378,88,720.25,2
15674,2111.89,4,318,73,527.97,3
15675,323.69,3,175,81,107.9,0
15676,3435.76,3,750,18,1145.25,2
15677,657.23,1,319,49,657.23,0
15678,352.7,1,184,52,352.7,0
15679,781.28,4,292,24,195.32,3
15680,1333.68,3,317,9,444.56,3
15681,1426.16,5,163,25,285.23,3
15683,193.75,1,131,117,193.75,0
15687,2993.1,9,145,8,332.57,2
15689,254.1,2,42,119,127.05,0
15690,239.76,2,204,4,119.88,0
15691,136.8,1,72,252,136.8,1
15692,191.04,1,138,28,191.04,0
15695,409.98,2,106,266,204.99,1
15696,2736.46,8,128,33,342.06,2
15699,309.65,1,113,17,309.65,0
15700,696.68,2,178,172,348.34,1
15701,1542.14,4,230,2,385.53,3
15703,211.5,1,66,264,211.5,1
15704,2293.62,4,257,140,573.4,3
15705,143.1,1,62,201,143.1,1
15706,1060.56,4,80,63,265.14,3
15707,945.58,4,151,35,236.39,3
15708,3364.24,7,181,40,480.61,2
15709,133.25,1,121,283,133.25,1
15712,1072.36,5,97,9,214.47,3
15713,356.7,2,75,143,178.35,0
15714,330.88,2,93,11,165.44,0
15716,1118.81,4,186,145,279.7,3
15717,150.3,1,70,234,150.3,1
15720,598.73,1,281,24,598.73,0
15721,507.08,1,409,11,507.08,0
15722,2222.56,5,205,35,444.51,2
15723,203.1,1,87,364,203.1,1
15724,218.25,2,36,201,109.12,1
15725,415.25,1,221,15,415.25,0
15729,85.0,1,28,212,85.0,1
15730,1120.88,3,229,65,373.63,3
15732,294.12,2,107,212,147.06,1
15733,162.3,1,62,282,162.3,1
15734,1339.45,2,173,114,669.73,3
15737,1205.12,8,74,14,150.64,2
15739,449.12,1,472,66,449.12,0
15740,154.88,1,152,49,154.88,0
15743,784.46,4,54,16,196.11,3
15744,34.8,1,120,77,34.8,0
15745,1094.59,4,105,19,273.65,3
15746,196.88,1,178,134,196.88,0
15747,974.04,3,160,12,324.68,3
15748,149.31,1,51,40,149.31,0
15750,2465.48,8,223,2,308.18,2
15752,2637.38,7,282,39,376.77,2
15753,79.2,1,144,304,79.2,1
15754,458.57,3,66,51,152.86,0
15755,2364.25,6,237,10,394.04,2
15756,532.96,4,60,61,133.24,3
15757,714.42,2,245,65,357.21,0
15758,205.25,1,47,24,205.25,0
15759,253.04,3,20,218,84.35,1
15762,583.75,2,125,65,291.88,0
15763,1086.92,2,135,31,543.46,0
15764,3279.97,6,341,88,546.66,2
15766,315.06,1,170,64,315.06,0
15768,621.83,3,81,115,207.28,0
15773,635.68,1,311,5,635.68,0
15774,270.8,1,87,68,270.8,0
15775,104.9,1,68,245,104.9,1
15776,241.62,1,138,133,241.62,0
15777,1047.11,4,94,241,261.78,1
15780,475.28,3,73,183,158.43,1
15781,345.46,3,60,25,115.15,0
15782,2614.74,3,288,9,871.58,3
15783,246.3,1,212,10,246.3,0
15785,2328.97,5,322,32,465.79,2
15787,948.05,3,180,26,316.02,3
15789,351.3,1,438,358,351.3,1
15790,220.85,1,114,10,220.85,0
15791,1612.69,2,365,43,806.34,3
15793,965.61,3,184,14,321.87,3
15795,610.01,1,581,149,610.01,0
15796,2710.56,8,107,1,338.82,2
15797,2192.4,3,290,113,730.8,3
15799,884.14,3,318,75,294.71,3
15800,699.08,2,167,107,349.54,0
15801,1063.95,3,190,46,354.65,3
15803,415.82,1,290,51,415.82,0
15806,784.58,3,200,46,261.53,3
15807,903.9,3,143,50,301.3,3
15809,515.77,5,60,36,103.15,3
15810,1391.98,4,215,78,347.99,3
15811,2218.62,6,178,22,369.77,2
15812,1801.14,5,184,107,360.23,3
15813,1303.91,2,301,207,651.95,1
15814,1945.33,4,317,16,486.33,3
15815,2100.6,5,371,63,420.12,2
15819,1905.45,4,339,49,476.36,3
15820,206.98,1,128,319,206.98,1
15821,570.96,2,101,44,285.48,0
15822,885.47,2,187,3,442.73,0
15825,532.94,1,220,172,532.94,1
15826,1654.31,3,321,56,551.44,3
15829,636.14,2,498,99,318.07,0
15830,576.0,1,415,37,576.0,0
15831,801.76,3,368,58,267.25,3
15832,836.79,1,465,254,836.79,1
15834,2231.25,4,240,70,557.81,3
15835,954.09,4,109,44,238.52,3
15836,137.37,1,26,50,137.37,0
15837,391.98,1,189,64,391.98,0
15839,1048.49,3,225,33,349.5,3
15840,355.56,2,198,58,177.78,0
15841,1224.06,4,235,72,306.01,3
15843,118.95,1,27,303,118.95,1
15844,130.74,1,134,46,130.74,0
15847,389.27,2,224,38,194.63,0
15850,238.85,2,151,19,119.42,0
15852,160.71,2,24,186,80.36,1
15853,110.8,1,135,51,110.8,0
15855,712.24,5,94,136,142.45,3
15857,297.0,1,308,18,297.0,0
15858,1438.85,5,233,15,287.77,3
15860,977.21,8,55,40,122.15,2
15861,3165.36,8,318,12,395.67,2
15862,832.88,4,146,8,208.22,3
15863,68.84,2,9,25,34.42,0
15864,1936.32,6,198,22,322.72,2
15865,895.13,3,122,40,298.38,3
15866,230.53,1,126,101,230.53,0
15869,149.64,2,87,277,74.82,1
15870,354.09,1,335,32,354.09,0
15872,360.93,2,106,14,180.46,0
15877,493.28,2,185,1,246.64,0
15880,343.28,1,211,369,343.28,1
15881,501.39,5,52,312,100.28,1
15882,514.08,4,66,198,128.52,1
15883,396.48,2,111,2,198.24,0
15885,349.35,1,109,93,349.35,0
15886,181.09,1,147,60,181.09,0
15888,162.64,1,67,80,162.64,0
15889,427.57,2,104,156,213.78,0
15891,521.97,1,441,226,521.97,1
15894,262.9,2,83,253,131.45,1
15895,179.17,1,94,149,179.17,0
15897,222.05,2,130,194,111.03,1
15898,1388.88,5,114,1,277.78,3
15899,56.25,1,39,368,56.25,1
15900,351.11,1,221,23,351.11,0
15901,361.9,3,125,16,120.63,0
15904,164.68,1,84,8,164.68,0
15906,1567.69,7,77,19,223.96,2
15907,966.6,3,169,3,322.2,3
15909,191.94,1,98,173,191.94,1
15910,1232.18,8,126,0,154.02,2
15912,264.62,2,92,178,132.31,1
15916,1528.09,8,94,16,191.01,2
15917,123.1,1,42,247,123.1,1
15918,334.23,2,76,190,167.11,1
15919,639.89,2,272,19,319.94,0
15920,163.55,3,31,154,54.52,0
15921,336.03,1,166,172,336.03,1
15922,369.5,1,138,373,369.5,1
15923,127.08,1,122,372,127.08,1
15925,207.15,1,93,194,207.15,1
15930,426.63,1,139,67,426.63,0
15932,2495.87,8,290,4,311.98,2
15933,1107.46,3,295,21,369.15,3
15935,108.04,1,114,239,108.04,1
15937,145.35,1,73,64,145.35,0
15938,404.58,5,48,112,80.92,3
15940,35.8,1,4,311,35.8,1
15942,337.44,1,232,133,337.44,0
15944,325.1,1,50,276,325.1,1
15945,181.0,1,52,365,181.0,1
15947,1708.24,1,898,82,1708.24,3
15948,955.24,2,283,8,477.62,0
15949,364.72,2,142,16,182.36,0
15950,1765.51,4,182,31,441.38,3
15951,708.22,2,156,8,354.11,0
15952,806.57,4,99,33,201.64,3
15953,1659.38,8,111,15,207.42,2
15957,428.89,1,211,31,428.89,0
15958,104.35,1,33,74,104.35,0
15963,470.76,2,149,19,235.38,0
15965,845.64,4,113,17,211.41,3
15967,418.83,2,105,23,209.41,0
15969,666.1,3,41,2,222.03,0
15970,314.1,1,116,303,314.1,1
15973,307.82,1,106,366,307.82,1
15974,3442.15,7,323,39,491.74,2
15975,371.01,1,243,84,371.01,0
15976,430.94,2,138,165,215.47,1
15977,1054.73,2,508,17,527.36,0
15978,1098.78,1,888,77,1098.78,0
15980,2398.86,3,520,88,799.62,3
15981,3408.48,8,233,24,426.06,2
15983,1475.02,4,223,22,368.75,3
15984,2837.67,10,184,2,283.77,2
15985,1142.42,2,543,123,571.21,0
15986,168.12,1,268,30,168.12,0
15987,1451.28,7,222,12,207.33,2
15988,158.03,1,181,19,158.03,0
15990,792.11,2,221,44,396.05,0
15992,41.99,1,17,3,41.99,0
15993,2788.87,7,292,8,398.41,2
15994,427.07,1,177,54,427.07,0
15996,1060.68,6,64,88,176.78,3
15998,3089.97,5,408,36,617.99,2
16003,2735.37,5,237,29,547.07,2
16005,615.39,4,75,12,153.85,3
16006,101.4,1,84,211,101.4,1
16007,1701.94,4,348,47,425.48,3
16008,478.78,3,107,23,159.59,0
16009,992.71,4,94,22,248.18,3
16010,407.5,3,70,245,135.83,1
16012,1415.29,3,266,35,471.76,3
16014,662.38,3,88,37,220.79,0
16015,705.1,3,302,3,235.03,0
16016,1508.76,8,77,3,188.59,2
16017,211.88,1,102,47,211.88,0
16018,408.9,2,95,39,204.45,0
16020,851.01,3,162,16,283.67,3
16022,628.28,1,261,260,628.28,1
16023,719.81,3,119,46,239.94,0
16024,245.96,1,378,12,245.96,0
16025,439.66,1,338,29,439.66,0
16026,236.09,1,243,43,236.09,0
16027,934.62,6,191,91,155.77,3
16030,331.24,1,283,309,331.24,1
16031,548.94,2,211,92,274.47,0
16034,437.7,3,80,196,145.9,1
16036,758.92,2,358,87,379.46,0
16037,855.02,3,142,269,285.01,1
16038,471.78,3,81,7,157.26,0
16040,1313.55,3,228,65,437.85,3
16041,3166.4,3,528,30,1055.47,2
16042,1197.27,5,151,22,239.45,3
16043,773.99,4,125,37,193.5,3
16045,1340.7,4,224,119,335.18,3
16048,256.44,2,72,373,128.22,1
16049,1111.79,3,264,40,370.6,3
16050,137.9,1,278,173,137.9,1
16052,362.06,1,282,54,362.06,0
16053,1511.95,2,896,32,755.97,3
16054,783.9,1,380,145,783.9,0
16055,134.8,1,22,220,134.8,1
16056,664.85,1,347,45,664.85,0
16057,2263.12,7,123,16,323.3,2
16059,1459.86,6,107,65,243.31,3
16062,1153.62,4,200,9,288.4,3
16063,335.32,1,262,260,335.32,1
16065,372.09,1,231,365,372.09,1
16066,1521.87,5,187,16,304.37,3
16070,852.15,2,228,22,426.08,0
16071,326.24,1,180,44,326.24,0
16072,584.32,1,140,288,584.32,1
16073,122.4,1,48,297,122.4,1
16076,2234.73,10,143,3,223.47,2
16078,79.2,1,16,283,79.2,1
16079,1352.0,3,288,16,450.67,3
16080,217.16,2,64,81,108.58,0
16081,2806.9,5,295,56,561.38,2
16083,1317.62,2,454,100,658.81,3
16084,436.18,1,216,299,436.18,1
16085,981.51,5,127,23,196.3,3
16086,1121.39,5,102,59,224.28,3
16091,315.06,2,77,154,157.53,0
16092,817.86,3,209,114,272.62,3
16093,17.0,1,20,106,17.0,0
16094,1078.23,4,161,11,269.56,3
16096,320.62,1,155,264,320.62,1
16097,185.05,1,87,240,185.05,1
16098,2005.63,7,87,87,286.52,2
16099,731.9,3,144,50,243.97,0
16101,1290.7,1,757,70,1290.7,0
16102,1842.14,3,314,42,614.05,3
16103,1429.64,6,93,7,238.27,3
16104,302.36,1,123,61,302.36,0
16105,336.96,1,330,248,336.96,1
16106,108.38,1,74,65,108.38,0
16107,3204.16,7,168,17,457.74,2
16108,842.5,1,615,84,842.5,0
16109,611.88,2,306,218,305.94,1
16110,1337.48,3,244,45,445.83,3
16112,195.74,4,143,143,48.94,0
16113,161.38,1,176,183,161.38,1
16114,135.75,1,43,170,135.75,1
16115,1667.97,8,125,9,208.5,2
16116,612.78,1,248,211,612.78,1
16117,232.21,1,130,189,232.21,1
16119,423.36,2,120,8,211.68,0
16120,1309.14,4,219,59,327.28,3
16121,867.11,2,293,57,433.55,0
16122,684.42,4,282,73,171.1,3
16123,307.78,1,170,51,307.78,0
16124,249.0,1,48,317,249.0,1
16125,289.35,1,124,367,289.35,1
16127,656.25,1,323,39,656.25,0
16128,1880.22,5,197,17,376.04,3
16131,3506.54,6,300,51,584.42,2
16134,618.09,2,185,21,309.04,0
16135,517.55,1,209,262,517.55,1
16136,709.38,3,146,59,236.46,0
16139,635.41,3,110,18,211.8,0
16140,725.18,2,365,65,362.59,0
16141,620.4,1,238,88,620.4,0
16142,535.34,1,422,249,535.34,1
16143,2424.94,6,153,3,404.16,2
16144,175.2,1,16,246,175.2,1
16146,734.13,3,142,157,244.71,0
16147,375.0,1,246,133,375.0,0
16148,76.32,1,72,296,76.32,1
16149,280.52,2,154,4,140.26,0
16150,2053.02,5,209,42,410.6,2
16152,1829.04,1,642,268,1829.04,1
16153,1824.23,5,214,49,364.85,3
16156,3122.04,9,145,8,346.89,2
16157,656.69,3,115,15,218.9,0
16159,348.2,1,236,281,348.2,1
16160,1025.44,2,581,65,512.72,0
16162,37.4,1,4,252,37.4,1
16163,856.6,2,96,232,428.3,1
16164,822.48,3,144,17,274.16,3
16169,1822.97,4,331,8,455.74,3
16170,1885.05,6,295,50,314.17,2
16171,73.2,1,24,59,73.2,0
16172,1140.21,5,157,95,228.04,3
16173,1418.32,6,95,15,236.39,3
16174,1009.55,3,217,126,336.52,3
16175,1037.59,4,133,94,259.4,3
16177,331.95,1,95,50,331.95,0
16178,197.9,1,94,138,197.9,0
16179,215.83,1,99,60,215.83,0
16181,305.54,1,152,73,305.54,0
16183,338.71,1,113,67,338.71,0
16184,1158.79,6,93,64,193.13,3
16185,529.41,2,130,16,264.7,0
16188,981.86,4,195,44,245.46,3
16189,215.48,2,67,15,107.74,0
16190,215.08,1,88,40,215.08,0
16193,314.45,1,219,236,314.45,1
16198,400.68,1,128,75,400.68,0
16200,1080.62,2,261,4,540.31,0
16201,1863.47,4,321,3,465.87,3
16202,365.27,1,191,360,365.27,1
16203,592.9,4,65,58,148.22,3
16204,405.71,1,231,23,405.71,0
16205,754.78,4,128,30,188.69,3
16206,537.06,4,68,54,134.27,3
16207,394.38,1,140,25,394.38,0
16208,664.26,2,166,44,332.13,0
16209,2262.62,5,235,88,452.52,2
16211,547.02,1,154,88,547.02,0
16212,690.34,2,122,19,345.17,0
16213,159.0,1,48,78,159.0,0
16214,1062.75,3,140,170,354.25,3
16215,242.35,1,104,80,242.35,0
16216,914.93,1,254,267,914.93,1
16217,304.25,2,45,235,152.12,1
16218,3084.68,7,298,29,440.67,2
16221,864.86,3,239,36,288.29,3
16222,846.72,1,365,318,846.72,1
16224,1295.3,4,279,57,323.82,3
16225,1096.32,5,98,44,219.26,3
16226,255.12,3,64,203,85.04,1
16227,314.22,1,90,225,314.22,1
16229,1010.6,2,159,87,505.3,0
16230,542.03,2,182,189,271.02,1
16232,990.88,4,137,43,247.72,3
16233,536.68,3,58,71,178.89,0
16235,857.31,4,82,40,214.33,3
16236,432.2,1,184,78,432.2,0
16239,414.2,2,114,56,207.1,0
16242,3603.21,7,283,8,514.74,2
16243,409.1,2,55,33,204.55,0
16244,1522.75,2,427,211,761.37,1
16245,1413.66,3,338,23,471.22,3
16247,114.56,1,182,170,114.56,1
16248,152.94,1,78,61,152.94,0
16249,1800.07,5,190,52,360.01,3
16250,389.44,2,104,261,194.72,1
16255,2619.91,8,220,16,327.49,2
16256,752.43,1,581,266,752.43,1
16257,21.95,1,1,176,21.95,1
16260,1035.45,1,311,50,1035.45,0
16261,746.83,4,76,17,186.71,3
16266,861.89,7,56,73,123.13,3
16268,617.65,2,266,71,308.82,0
16270,1141.24,1,688,353,1141.24,1
16271,1414.24,4,259,15,353.56,3
16272,411.7,1,224,116,411.7,0
16274,337.75,1,153,373,337.75,1
16275,559.87,1,336,196,559.87,1
16276,810.6,1,420,176,810.6,1
16278,566.38,1,114,100,566.38,0
16279,1509.58,3,351,21,503.19,3
16281,2062.06,1,934,72,2062.06,3
16282,168.3,1,114,339,168.3,1
16283,1569.11,5,246,5,313.82,3
16284,823.97,2,272,31,411.98,0
16287,142.5,1,298,169,142.5,1
16292,302.25,1,191,121,302.25,0
16293,2248.99,10,98,21,224.9,2
16295,1328.55,4,210,9,332.14,3
16297,301.9,1,206,268,301.9,1
16298,598.2,3,66,22,199.4,0
16302,233.22,1,158,126,233.22,0
16305,361.22,1,256,138,361.22,0
16306,632.27,6,81,213,105.38,3
16308,2560.0,4,2000,37,640.0,2
16309,706.57,2,233,106,353.28,0
16311,616.26,2,197,17,308.13,0
16313,274.15,2,82,3,137.08,0
16315,226.37,1,75,330,226.37,1
16316,2938.91,8,185,64,367.36,2
16317,1341.65,3,296,119,447.22,3
16318,328.15,1,199,35,328.15,0
16319,404.4,1,72,217,404.4,1
16320,1038.46,2,366,172,519.23,1
16321,373.65,5,27,72,74.73,3
16322,326.75,2,115,1,163.37,0
16323,207.5,1,50,196,207.5,1
16324,428.68,3,94,128,142.89,0
16325,594.24,3,64,46,198.08,0
16330,251.91,3,49,17,83.97,0
16332,1593.2,7,114,28,227.6,2
16337,151.05,1,87,36,151.05,0
16338,214.8,1,94,157,214.8,1
16339,109.95,1,23,284,109.95,1
16340,549.07,1,501,107,549.07,0
16341,1971.87,4,349,24,492.97,3
16342,322.41,4,39,75,80.6,0
16343,370.48,2,97,16,185.24,0
16344,101.1,1,18,158,101.1,1
16345,575.41,1,289,44,575.41,0
16347,887.65,2,176,11,443.82,0
16348,1467.11,7,116,32,209.59,2
16349,53.5,1,9,290,53.5,1
16350,1116.47,4,136,21,279.12,3
16351,153.9,1,90,332,153.9,1
16352,494.44,2,150,17,247.22,0
16354,395.8,2,75,63,197.9,0
16356,211.77,3,31,197,70.59,1
16357,658.88,3,82,33,219.63,0
16358,2027.5,4,325,1,506.87,3
16359,1750.92,9,131,7,194.55,2
16360,3512.53,6,357,4,585.42,2
16361,896.66,4,105,9,224.16,3
16362,734.77,5,70,32,146.95,3
16363,109.36,1,52,53,109.36,0
16364,707.04,2,140,11,353.52,0
16365,1540.42,9,56,17,171.16,2
16366,327.3,1,256,18,327.3,0
16367,804.49,2,323,37,402.24,0
16368,497.43,2,130,2,248.71,0
16369,1551.58,3,343,18,517.19,3
16370,1320.56,4,161,82,330.14,3
16372,367.93,2,83,33,183.96,0
16374,465.08,2,119,66,232.54,0
16376,987.01,2,347,8,493.5,0
16377,676.2,1,1500,267,676.2,1
16378,362.95,3,89,247,120.98,1
16379,2157.4,4,352,4,539.35,3
16380,1780.59,1,1524,61,1780.59,3
16383,668.36,2,237,74,334.18,0
16384,584.5,2,130,89,292.25,0
16385,555.89,3,87,60,185.3,0
16386,317.2,2,112,28,158.6,0
16387,94.36,1,44,322,94.36,1
16389,1382.07,4,310,53,345.52,3
16392,221.19,1,203,269,221.19,1
16394,1555.34,5,520,56,311.07,3
16395,1486.9,5,295,60,297.38,3
16398,1705.8,2,379,154,852.9,3
16399,406.77,2,123,19,203.38,0
16400,303.93,1,172,94,303.93,0
16402,299.6,2,74,264,149.8,1
16403,177.5,1,114,312,177.5,1
16404,443.05,1,157,70,443.05,0
16405,167.25,2,93,302,83.63,1
16406,163.07,1,122,18,163.07,0
16407,2126.93,10,112,12,212.69,2
16409,2028.88,5,261,36,405.78,2
16411,214.65,2,66,19,107.32,0
16412,151.83,1,73,53,151.83,0
16413,262.2,1,148,56,262.2,0
16414,126.25,2,13,21,63.12,0
16415,210.35,1,187,44,210.35,0
16416,1051.4,3,224,26,350.47,3
16418,675.27,3,96,44,225.09,0
16419,972.23,6,72,112,162.04,3
16423,346.12,1,230,24,346.12,0
16424,133.56,1,88,191,133.56,1
16425,302.7,1,199,302,302.7,1
16426,1908.25,10,124,2,190.82,2
16427,241.06,2,78,263,120.53,1
16429,284.55,1,9,106,284.55,0
16430,300.85,1,103,57,300.85,0
16431,642.81,3,151,213,214.27,1
16432,287.4,1,276,64,287.4,0
16433,184.26,1,106,28,184.26,0
16434,1522.25,7,109,29,217.46,2
16438,798.35,5,92,5,159.67,3
16441,381.2,2,86,67,190.6,0
16442,616.79,3,148,1,205.6,0
16444,654.67,4,101,46,163.67,3
16445,230.51,1,111,33,230.51,0
16447,259.01,1,223,135,259.01,0
16448,188.89,1,78,198,188.89,1
16449,707.69,2,183,197,353.85,1
16450,311.92,1,200,149,311.92,0
16451,266.97,1,120,87,266.97,0
16454,5.9,1,2,64,5.9,0
16455,1841.18,7,141,63,263.03,2
16456,2158.37,5,229,99,431.67,2
16457,208.36,1,140,218,208.36,1
16460,814.72,3,293,28,271.57,3
16461,151.42,1,49,177,151.42,1
16462,136.0,3,5,73,45.33,0
16463,1422.4,4,290,21,355.6,3
16464,1314.68,3,321,19,438.23,3
16466,1603.46,7,112,33,229.07,2
16468,74.9,1,31,74,74.9,0
16469,650.43,4,68,23,162.61,3
16470,762.39,4,132,51,190.6,3
16471,223.95,1,141,274,223.95,1
16473,316.11,3,65,164,105.37,1
16474,1871.34,7,134,7,267.33,2
16475,544.3,4,79,88,136.07,3
16477,2494.46,7,202,63,356.35,2
16478,331.0,3,74,25,110.33,0
16479,300.83,2,51,10,150.41,0
16480,769.29,1,455,75,769.29,0
16482,220.62,1,346,15,220.62,0
16483,139.35,1,44,192,139.35,1
16484,404.3,2,100,173,202.15,1
16485,363.65,1,235,77,363.65,0
16488,498.8,3,242,33,166.27,0
16491,731.5,1,478,46,731.5,0
16493,1351.63,4,291,79,337.91,3
16494,826.53,1,675,296,826.53,1
16495,684.41,3,112,3,228.14,0
16496,1599.52,3,370,8,533.17,3
16497,2965.69,6,232,49,494.28,2
16498,100.97,2,22,161,50.48,1
16499,365.45,2,63,360,182.73,1
16500,400.86,6,20,4,66.81,3
16503,1431.93,4,142,106,357.98,3
16504,484.38,1,524,25,484.38,0
16505,777.6,1,576,31,777.6,0
16506,90.3,2,21,19,45.15,0
16509,363.7,1,64,296,363.7,1
16510,248.1,1,92,372,248.1,1
16511,948.26,3,137,21,316.09,3
16513,874.59,4,101,4,218.65,3
16515,1627.13,5,166,52,325.43,3
16516,101.7,1,58,30,101.7,0
16517,162.7,1,96,277,162.7,1
16518,484.32,2,163,61,242.16,0
16519,212.98,2,26,25,106.49,0
16520,1046.57,3,186,186,348.86,1
16526,290.36,1,106,171,290.36,1
16527,228.06,1,106,81,228.06,0
16528,244.41,1,171,3,244.41,0
16529,455.25,1,198,190,455.25,1
16531,1244.59,7,130,22,177.8,3
16533,1095.56,3,204,19,365.19,3
16535,593.75,1,356,5,593.75,0
16536,548.97,1,251,110,548.97,0
16539,1388.81,4,119,2,347.2,3
16542,119.62,1,46,53,119.62,0
16545,339.3,1,78,164,339.3,1
16546,787.15,2,274,290,393.57,1
16550,2298.97,5,308,108,459.79,2
16551,922.12,3,323,95,307.37,3
16552,379.73,2,109,242,189.87,1
16554,837.1,3,134,42,279.03,3
16555,285.89,2,87,35,142.94,0
16556,3313.79,7,270,66,473.4,2
16557,281.85,2,55,24,140.93,0
16560,841.41,2,250,26,420.7,0
16561,511.12,2,122,5,255.56,0
16563,1077.74,1,486,53,1077.74,0
16565,173.7,1,46,364,173.7,1
16566,614.66,5,72,15,122.93,3
16567,865.6,2,498,194,432.8,1
16569,124.2,1,93,3,124.2,0
16571,1421.69,3,413,26,473.9,3
16572,1009.6,3,177,127,336.53,3
16573,663.61,2,180,84,331.8,0
16574,451.44,1,416,71,451.44,0
16581,105.84,1,134,182,105.84,1
16582,313.62,1,164,113,313.62,0
16583,233.45,1,111,373,233.45,1
16584,936.08,2,323,80,468.04,0
16586,463.95,1,95,248,463.95,1
16587,225.15,1,71,232,225.15,1
16589,459.24,3,122,71,153.08,0
16591,213.5,1,41,68,213.5,0
16593,330.03,3,38,50,110.01,0
16594,181.09,1,64,75,181.09,0
16595,360.16,1,335,61,360.16,0
16596,250.15,2,48,15,125.07,0
16597,90.04,1,184,4,90.04,0
16598,145.05,1,73,285,145.05,1
16600,813.52,6,190,4,135.59,3
16601,243.63,1,131,40,243.63,0
16602,528.08,1,336,36,528.08,0
16603,482.47,2,240,74,241.23,0
16610,75.66,1,66,219,75.66,1
16611,129.49,1,47,186,129.49,1
16612,1187.66,4,126,32,296.91,3
16613,618.59,1,293,70,618.59,0
16614,506.19,1,223,182,506.19,1
16616,500.42,2,185,15,250.21,0
16617,151.85,1,91,235,151.85,1
16618,2647.59,5,272,31,529.52,2
16619,226.21,1,133,263,226.21,1
16620,178.96,2,44,3,89.48,0
16621,813.48,4,75,51,203.37,3
16623,129.45,1,39,245,129.45,1
16624,810.57,2,244,80,405.29,0
16625,333.08,1,164,274,333.08,1
16627,322.8,1,162,79,322.8,0
16628,2188.05,5,241,29,437.61,2
16629,417.73,2,246,73,208.86,0
16633,2883.1,6,189,17,480.52,2
16634,217.9,2,41,222,108.95,1
16637,1154.47,4,231,32,288.62,3
16638,1680.72,10,125,22,168.07,2
16639,1257.51,3,170,31,419.17,3
16641,231.1,1,256,105,231.1,0
16642,688.33,2,239,4,344.16,0
16643,487.51,1,269,245,487.51,1
16644,833.78,2,413,177,416.89,1
16647,214.06,2,73,169,107.03,1
16648,290.66,1,281,42,290.66,0
16650,518.42,1,372,71,518.42,0
16653,1212.66,2,366,16,606.33,3
16654,601.27,4,70,141,150.32,3
16657,933.62,4,307,9,233.4,3
16658,123.24,1,40,368,123.24,1
16659,39.12,1,72,189,39.12,1
16660,1267.65,4,142,16,316.91,3
16665,135.4,1,59,362,135.4,1
16666,118.98,1,233,19,118.98,0
16667,570.13,2,118,68,285.06,0
16668,306.72,6,53,15,51.12,3
16669,1370.47,2,439,23,685.23,3
16671,1692.27,3,291,28,564.09,3
16674,319.61,2,94,54,159.8,0
16676,1592.12,4,159,33,398.03,3
16679,129.75,1,29,366,129.75,1
16680,183.7,1,94,43,183.7,0
16681,1770.34,6,234,72,295.06,2
16682,1028.0,5,208,4,205.6,3
16685,324.24,2,198,61,162.12,0
16686,3062.83,7,290,47,437.55,2
16688,1260.86,4,201,1,315.21,3
16689,422.6,2,165,75,211.3,0
16690,225.58,2,69,72,112.79,0
16692,1126.0,2,75,256,563.0,1
16693,482.01,2,102,68,241.0,0
16696,657.9,4,36,135,164.47,3
16697,112.75,1,27,241,112.75,1
16698,1998.0,2,420,226,999.0,1
16706,531.35,3,83,37,177.12,0
16708,656.63,1,285,45,656.63,0
16709,3029.87,5,170,84,605.97,2
16710,2483.04,10,183,19,248.3,2
16711,1651.03,5,166,3,330.21,3
16714,1146.53,2,304,317,573.26,1
16715,301.72,1,642,78,301.72,0
16716,901.2,2,60,266,450.6,1
16718,623.75,1,413,369,623.75,1
16719,1790.42,7,172,14,255.77,2
16720,155.24,1,182,26,155.24,0
16721,292.47,1,172,262,292.47,1
16723,589.15,2,199,91,294.57,0
16725,779.57,6,48,302,129.93,1
16726,1382.02,5,195,26,276.4,3
16727,272.82,1,177,364,272.82,1
16728,1054.67,4,169,46,263.67,3
16730,743.11,3,331,52,247.7,0
16732,603.75,1,317,31,603.75,0
16734,650.51,3,115,52,216.84,0
16735,2300.56,5,314,78,460.11,2
16737,417.6,1,288,53,417.6,0
16738,3.75,1,3,297,3.75,1
16739,323.0,1,172,176,323.0,1
16743,2238.09,7,292,29,319.73,2
16744,1304.76,7,115,11,186.39,2
16747,836.06,2,291,37,418.03,0
16748,1515.9,5,176,17,303.18,3
16750,623.93,5,42,44,124.79,3
16751,1764.72,1,1031,30,1764.72,3
16752,207.5,1,54,372,207.5,1
16753,223.92,1,189,58,223.92,0
16754,2002.4,1,4280,372,2002.4,1
16755,1496.83,3,354,114,498.94,3
16756,239.4,1,106,214,239.4,1
16757,106.83,1,81,318,106.83,1
16758,369.34,1,203,65,369.34,0
16759,789.79,3,203,7,263.26,3
16761,316.62,1,341,96,316.62,0
16762,1501.38,3,206,19,500.46,3
16763,611.85,1,319,198,611.85,1
16765,34.0,1,4,294,34.0,1
16766,1145.6,2,268,273,572.8,1
16768,478.09,3,65,47,159.36,0
16769,380.39,1,83,260,380.39,1
16770,770.1,5,92,57,154.02,3
16771,2234.81,5,295,33,446.96,2
16773,171.59,1,171,57,171.59,0
16774,661.52,4,80,67,165.38,3
